,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Y1Ba1.8La0.2Cu3O6.7,-2.4900694642702415,-1.0012348477028503,-1.0463701855960024,0.25205204554044275,-1.1871740890535751,0.435300096458634,-0.12529798821510638,-1.6788616236136646,-0.26172440171402855,-0.2811229313288909,-0.6569926316755687,0.8881859500347632,-0.5084739085716896,1.0546694942910741,0.6383782257675922,0.1261865837123447,1.0469718845997424,-0.2385907670850776,0.017314564482238223,0.6701428149387281,-0.28258943484379845,0.004881341098586896,0.21116166303710848
Y1Ba1.8La0.2Cu3O6.8,-2.158153776102647,-0.7928630858082932,-1.07689435470111,0.16002101312814834,-1.2994901664227212,-0.038225290614768224,-0.5629233098046681,-0.8905041967233354,-0.497757937800767,-0.273706513086021,-0.5852236556580668,0.7427315276582598,-0.42965567262686183,0.9314661521341839,0.5984830818864975,0.12015901428397482,0.929747835357194,-0.2622041154740132,0.04497489724751573,0.6888706057282833,-0.24843081128512096,0.03432548821218238,0.1949401979854834
Y1Ba1.8La0.2Cu3O6.81,-2.2046096135082784,-0.7414235721091968,-1.047153225016045,0.08767195976728197,-1.1613752682521985,-0.15480069111957864,-0.5213679988243737,-0.5128781070881957,-0.46504069201823794,-0.6144636770909078,-0.32846747764708095,1.1292664227882994,-0.4533130309464517,-0.2952078185086612,1.2993908210067109,-0.3267646948116865,1.1187069630059947,0.22712522718000952,-0.07408301375626719,0.43667467412825073,0.05226848033850534,-0.2533308501068668,-0.13394260721410553
Y1Ba1.8La0.2Cu3O6.85,-1.9997623555572035,-0.6880277629028924,-1.0904201853839104,0.1110466894790896,-1.345610319671278,-0.2757022294939383,-0.7718161307814253,-0.48518428526484914,-0.608788509046838,-0.2909171719778754,-0.5353272536754847,0.6976787097672299,-0.39344042416260355,0.794977179405968,0.6245903264515544,0.08895713286246348,0.8853360395805885,-0.24436078421242963,0.0496948993199838,0.682252807804748,-0.21251027375450848,0.030570272706204042,0.16745178052787874
Y1Ba1.8La0.2Cu3O6.9,-1.853484428637046,-0.5799784021862147,-1.0998312715906269,0.054403197459407145,-1.3716565708206807,-0.5199762419210566,-0.9665989695182218,-0.04538629519402865,-0.7102377794976905,-0.3527331424513574,-0.453641678614414,0.7069634678688911,-0.3621378067470668,0.49957831970331945,0.7445578662220759,-0.0010653184238670476,0.8683343675241346,-0.16259048160672715,0.03747555657648175,0.6421884762718171,-0.13737368153663998,-0.011557191638138961,0.0976390892882852
Y1Ba1.8La0.2Cu3O6.95,-1.7207236436712385,-0.4681443851396788,-1.1045255938043366,-0.011067790598219366,-1.374934274919779,-0.7723545049564229,-1.1458100076176019,0.43441968040962076,-0.8011555706495531,-0.4653453049253216,-0.33562160332982516,0.7777916315187362,-0.33629370217436094,0.02327891848934861,0.9710927773828396,-0.157975544135878,0.882341157384342,-0.007970588560465999,0.00614811351079758,0.5640816809505036,-0.017651987748765145,-0.09730429414046446,-0.02044379250127529
Y1Ba1.8La0.2Cu3O6.96,-1.6955901178687067,-0.4454002614064062,-1.104980972714403,-0.02506207538784114,-1.3732361658939067,-0.8236298075032302,-1.1800039723795621,0.5344309415339348,-0.8182218204289953,-0.49309890431337156,-0.30828814619751826,0.7983235975848828,-0.33169862584721055,-0.09061362719256492,1.0273992892279329,-0.19625290295944914,0.8883533409028758,0.030451300286817376,-0.0020996029308638004,0.5445389028131867,0.010888761025286164,-0.11895117043004454,-0.049025174848527
Y1Ba1.8La0.2Cu3O7,-1.5666702580056142,-0.3660231729401692,-1.1189058490813713,-0.057606314478957865,-1.420935897383352,-1.0022701177983033,-1.3466539041469667,0.8227337725548544,-0.906085952231161,-0.47888765093979446,-0.29086076281163037,0.7342983464803869,-0.30212807362153243,-0.10101620051428817,0.9949793789943567,-0.1859414371971696,0.8393791734419358,0.0036983851526371275,0.009100775078011854,0.559411020243853,0.016216300459671127,-0.09916783272252534,-0.0431464630308713
Y1Ba1.8La0.2Cu3O7.013,-1.5227819863042749,-0.3411942985952679,-1.1243725083827267,-0.06633278013682418,-1.4405411554472058,-1.0580721145713479,-1.4027912107137874,0.907423033004019,-0.9359115661448515,-0.4647038534060454,-0.29230114606890284,0.7025247569175292,-0.2917437281973653,-0.07041963880137316,0.9649415150321563,-0.17015896251829915,0.8180067349046894,-0.018809264548241833,0.016013516310892234,0.5713252253599646,0.009671636155308186,-0.08465349270780252,-0.0320111850023256
Y1Ba1.8La0.2Cu3O7.03,-1.483841015279388,-0.3017020542782335,-1.1239619248966815,-0.0922860201552164,-1.431699042845201,-1.1469125657662511,-1.456391598858575,1.0868993554908155,-0.9618286390021393,-0.5249392339040323,-0.2366426933200788,0.7535833651787688,-0.2854729967822898,-0.31056542205668763,1.0883488508883854,-0.25250501412230186,0.8364043753079878,0.06517772735387052,-0.0030913197304982378,0.5282817533517261,0.06970908699300236,-0.13272875946480342,-0.09293074049983047
Y1Ba1.8La0.2Cu3O7.05,-1.3993627803587552,-0.2704680948842545,-1.1396221761467757,-0.09166686270615125,-1.4944769052792932,-1.2168658591544184,-1.560581730038136,1.1501789420484079,-1.0194048190232374,-0.4281348297578784,-0.29390873263001843,0.6172251630573217,-0.26281239170217435,0.003064275445946615,0.8878938911318547,-0.13037868436797165,0.7598224615563658,-0.0775004502752733,0.03398614769325444,0.6023193840989968,-0.0055233137105423664,-0.04671184390163038,-0.003814508433022479
Y1Ba1.8Rb0.2Cu3O6.56,-4.75852067910752,-0.5776747676708972,-2.0629534968193965,-2.0858213796443628,-1.5938539241708245,2.7096906709399855,1.538458653326665,-1.5954106803137305,0.7492374406644825,-2.269394275529801,1.647387441271634,0.34919786883144677,0.02309881627423154,-1.0696482040491335,-0.6554430028226026,0.5434668110792535,1.882556772913562,-1.9613562156917121,-1.3444780476155211,-0.6816498004798043,2.5920248452262844,-0.7786416902956964,0.5218274588473993
Y1Ba1.8Sc0.2Cu3O6.64,-2.169545710032834,1.3294224439314504,-2.030362245996421,0.14007622395382857,-0.20121876710053957,0.3190723897197955,0.4476264641333844,-2.4546614691184003,0.3078089801166678,-0.6670066735596911,-0.8303167867301889,0.8600197060002902,-0.5670336807461718,-1.3102839268488922,0.7001285453444608,0.10363679075944061,1.367624560908722,0.049161737730937356,0.12442233236742085,0.36894419990484506,-1.1530570473869144,-0.5564388835182237,0.1889165244721552
Y1Ba1.8Sr0.2Cu3O6.8,-2.003300499554852,0.8773204817366622,-1.7738320890806338,-1.8971615504379014,-0.7810133299389865,-0.10435552174587066,0.36700747405168677,-0.7603028783964919,0.5045424749110892,-1.0734790489136903,-0.9124056823242094,-0.3468655922469436,-0.32039158922027944,-1.2048696078307453,1.0286337323970047,0.6001731866115724,1.0446520710711422,-0.41419318370238256,0.18028559822000723,-0.005051970413413526,0.18773112380526039,-0.07299752271313079,-0.25820795967631704
Y1Ba1.8Sr0.2Cu3O6.98,-1.4134924279695473,1.2345085274174896,-1.8309986289173092,-2.0420599019637455,-1.0018338150690456,-0.9170366028166261,-0.40909676760349045,0.5610803411213656,0.0884617726026493,-0.9934125666007776,-0.8342123800252,-0.6547833296468245,-0.1790708457038918,-1.2438382449162209,0.8624992052769187,0.6532364200484276,0.8179678729096922,-0.5322993639317095,0.24322357746635073,0.06860344265592114,0.20956022942337496,0.022311248665187206,-0.22802759756556001
Y1Ba1.8Sr0.2Cu3O7,-1.3513746523041863,1.2743803297146037,-1.83663893097865,-2.0593476893633436,-1.0220480476234652,-1.0073574401176408,-0.49075140836502895,0.7120530293185838,0.04546149926872967,-0.9934100160038786,-0.8196730528439583,-0.677042347010533,-0.16482021200445432,-1.2798784824954943,0.8637275244794107,0.6471461139369892,0.7989147554509275,-0.5329151929191943,0.24623459967711267,0.06998437872334005,0.21998426780066116,0.02503247537641625,-0.23285717952114404
Y1Ba1.925La0.075Cu3O6.9,-2.3712601038989134,-0.5590222155483642,-1.6955891110993857,-0.3023555450847498,-0.2948190971267487,-1.0592530883646047,-1.0839740160816072,0.2995595577494496,-0.3739757667792807,-1.0844147858385877,0.24191906787448514,0.9131503244330714,-0.5920066852304545,-0.3003669612395159,1.6775901494047152,-0.22195674161591353,1.0050866148188566,-0.09520508274705329,0.05152284477644722,0.5578104793744921,0.08702588247830494,-0.219748888334413,-0.10164710022460675
Y1Ba1.92La0.08Cu3O6.96,-2.145209354961943,-0.44272388532445817,-1.6913794473463837,-0.33149429532286234,-0.4263609365708592,-1.2981390658993952,-1.3377162195061045,0.7014506633726099,-0.5286709376374872,-1.007218672183314,0.22034777884397402,0.778985292678773,-0.5338873270953512,-0.1978899330050055,1.5364809595633724,-0.16553467132540953,0.9107505818130958,-0.17038376243442024,0.07704217560754655,0.601959372422657,0.06440683044304096,-0.1608393559059998,-0.06416514838193232
Y1Ba1.92La0.08Cu3O6.965,-2.1265019617906624,-0.4337048799990356,-1.6939368642574018,-0.3335236028781944,-0.43727270943925295,-1.3182283036071483,-1.361246577029629,0.7282752353264524,-0.5415468261867356,-0.9946662595416207,0.21465141612598412,0.7584711858021103,-0.5291292207421505,-0.16151773217262042,1.5103942132724242,-0.15041441495173832,0.8983525734833803,-0.1888437352780466,0.08227549498728089,0.6117283190834842,0.05586717992305606,-0.14933578977104522,-0.05320330971411981
Y1Ba1.94La0.06Cu3O6.96,-2.2333241408101903,-0.4388351935582145,-1.795688557160159,-0.3819472863776699,-0.2652470093186139,-1.3906207569110716,-1.371318734833067,0.7161996738481256,-0.47386785933401476,-1.078491846864721,0.3034974134430007,0.7527223772266498,-0.5694483167018883,-0.15978098290936454,1.5978895952953114,-0.14137008892160186,0.9033127011022299,-0.2289796130439651,0.09997011393614628,0.6235172116691662,0.06214520090807842,-0.15363667988957455,-0.036851821506867534
Y1Ba1.95Cs0.05Cu3O7,-4.3509883701917165,-0.8302185481365952,-2.894467180375053,-2.2042655305412002,-1.8485182930765127,0.7804806095137884,-0.7497261182611114,2.4262147698160574,-0.6234541517310359,-2.3589256082889056,1.5269158931754412,-1.0248774779125112,0.3759084696727941,-1.9057599827845673,-0.8944843247494108,1.4425007084857528,1.3448758078890024,-3.226435967469838,-2.8974874529230976,0.966768136377409,2.6518498182227987,-1.286931888253333,0.7830029159004921
Y1Ba1.95Cu2.95Co0.05O6.9,-1.0000283409354582,1.0428167534199912,-2.294208208962579,1.4686658968263213,1.732075833045666,-1.5986700636057336,-1.7312172420473186,-0.16350973941897137,0.43561927617893836,-0.2709538867923852,0.7404971519125988,0.7520555082348092,0.0635689671298978,0.31640101140085064,-0.2480008359135643,-1.0724346975224928,-0.2795347492314657,0.14700696109803718,-0.3921092867246017,-0.13374463104863543,-0.4417637463060596,-0.22526339155202865,0.6245484285769327
Y1Ba1.95Cu2.95Co0.05O7,-0.7125663971566851,1.2564386231280773,-2.3096302145935304,1.3592301199254857,1.6738383294555548,-2.075814629101028,-2.1076931077022545,0.6971412635416884,0.24057068371529203,-0.38990762914764043,0.8958971218073479,0.7781382041529363,0.12429759873708007,-0.2741250534425296,-0.003505559472691607,-1.2551696683102862,-0.3091705958296915,0.3123940411967098,-0.42094262270852206,-0.21493604178715672,-0.28905821232810464,-0.3100535781584832,0.4907322460037226
Y1Ba1.95La0.05Cu3O6.89,-2.494813236008908,-0.5824503749511234,-1.8343483376446603,-0.3393457805184215,-0.12171193035545128,-1.1132561180224518,-1.1092433701580915,0.15614540910325098,-0.2968306547828953,-1.0772335774922701,0.2695180907752086,0.777488147283922,-0.6358707809818586,0.10914095255364357,1.5571657117581525,-0.062651068617377,0.9487972815379101,-0.3086004986041155,0.11375391123501931,0.6560340320478678,-0.004539933336309691,-0.12970841292342022,0.030835553190268136
Y1Ba1.95La0.05Cu3O6.9,-2.4852286757379556,-0.5531800228620033,-1.8275717494900379,-0.3661378327365964,-0.09049202612966868,-1.1788841304837046,-1.1268234833398203,0.3182175965775217,-0.3032747986756142,-1.1741545016439265,0.347581383947211,0.8792047267501301,-0.6373207713231648,-0.2522943698699891,1.7563820991085266,-0.19185350648719696,0.995339105847158,-0.1695051170857962,0.08103152237832603,0.5848204401167711,0.08457626887614235,-0.21048131566863884,-0.0643870025628815
Y1Ba1.95La0.05Cu3O6.96,-2.2799709861190705,-0.43617823306478326,-1.8488835749864478,-0.40727233902559873,-0.18359276673074323,-1.4394613866455144,-1.389123894529274,0.7222977363026445,-0.44511212649135984,-1.112771417784131,0.3450624041220401,0.7369060596009819,-0.5876651558974915,-0.1350554657614071,1.6268909082556577,-0.1274617031151958,0.8983068291526647,-0.2610165469083714,0.11272995984841415,0.6355271626921778,0.060074255352784434,-0.14854520614947972,-0.019074411594010743
Y1Ba1.95La0.05Cu3O6.98,-2.208377792985689,-0.39887271857121365,-1.8575862049545084,-0.41783326083182587,-0.2214399125884666,-1.5223391883792445,-1.479593472948126,0.841480296425928,-0.4943092426531775,-1.0762921787235147,0.33225098173807166,0.6712838102213895,-0.5698923483881272,-0.03907641345166777,1.551223480449207,-0.0852181827638894,0.856932337871688,-0.3146959126392598,0.12868119386463936,0.6642668071632819,0.03807472098093447,-0.11439354015094773,0.011518507847278975
Y1Ba1.96La0.04Cu3O6.96,-2.3290823708645045,-0.4328088107744964,-1.9028231068817025,-0.43291590844991024,-0.1004552814818364,-1.4907403092422136,-1.4074506759712737,0.7284615686497932,-0.41501013437609735,-1.1472092252720274,0.3875653795015403,0.7203583019658416,-0.6063656980744765,-0.11018375120350252,1.6571334947983214,-0.11371216696481146,0.8929800642189023,-0.29348549222897174,0.12611374728203967,0.6476040669636718,0.05834378253567653,-0.14330887038496193,0.0009085034702072622
Y1Ba1.96Sr0.04Cu3O6.98,-2.1269223292592567,0.9758446386203111,-2.4257597147959653,-2.0819694040998122,0.04556355995488934,-1.2861350229260429,-0.7392612647211225,0.6478759500379755,0.3222055482763823,-0.8436735153562401,-0.27251717185475793,-0.809037346750567,-0.4122380869324495,-1.1641443542102017,1.2722671416063358,0.8241833344686337,0.9027679853685079,-0.7540008685930308,0.5300063115836922,0.2700043662674434,0.40471019485419674,-0.01102485170934125,-0.19807053294005797
Y1Ba1.96Sr0.04Cu3O7,-2.059216200133812,1.0143230342936984,-2.432880657625465,-2.095132768789493,0.014394690795249148,-1.3715987444124111,-0.8255415999775568,0.7798376529034313,0.2757239001568213,-0.8222607928196097,-0.27427942337874983,-0.8563109771587049,-0.39593798877704695,-1.1231751870521638,1.2286320679814462,0.8461707190656519,0.8706917137931582,-0.7853178427666524,0.5404476860949428,0.28731091573521655,0.3963156439666556,0.009962742508666043,-0.1821588852744244
Y1Ba1.975La0.025Cu3O6.95,-2.451562307567681,-0.4420648500602274,-1.9784835901018025,-0.4723228067207267,0.05981667227067656,-1.538168868121521,-1.3835652261646145,0.70379496899996,-0.33697361234529866,-1.2469154537729075,0.4815136594285104,0.7610713164626569,-0.6472605831258751,-0.22483554891321963,1.804065008653214,-0.15294648825739146,0.9221729702938762,-0.27424980301838553,0.1292314060346354,0.6296591486322987,0.09313161175279398,-0.17715604642211616,-0.007110985387506778
Y1Ba1.97La0.03Cu3O6.96,-2.3809105083355893,-0.4286894446178338,-1.957839010932127,-0.45866719163585357,-0.01614046104453142,-1.5447471913983055,-1.4268137533006682,0.733349368107279,-0.38347767278292966,-1.180300140127562,0.4301102259395345,0.7010830376414176,-0.6255283038609804,-0.07963728474162013,1.685737984784751,-0.09813982459304936,0.8863431050946174,-0.328720696623819,0.14082674416879257,0.6609123848534156,0.055696061254360225,-0.13657950923369583,0.025123259483701022
Y1Ba1.98La0.02Cu3O6.96,-2.4364923058400563,-0.4235201273994779,-2.0142423138200054,-0.48465405842307474,0.06997873474753467,-1.6025094880589594,-1.4474371380719284,0.7369862883384279,-0.3499432655235818,-1.212111804639778,0.47309428083069377,0.6787687440349098,-0.6453570632965174,-0.04335730323937311,1.7132273362949282,-0.08080774961185394,0.8782555353536323,-0.366907656153662,0.15713257552878016,0.6754779276540336,0.052279008232277456,-0.12829983603679265,0.054495166478365234
Y1Ba1.99Cu2.847Ag0.153O6.7,-2.846214821625067,1.3090833329904217,0.02150646482152633,-0.6040866403244068,2.997582201906558,0.005237167948310764,2.283848046167206,-1.4520759451005953,2.1024978705073614,1.1863636463598357,4.613121975696519,9.20673679214151,32.30061777270224,2.813012961834433,7.395884856657201,10.372399285948777,0.8902661890021392,0.8004990784286,-0.0011512979097984563,-0.28451569853453107,-0.9233975289360375,-0.6444720210545736,0.2666189667606056
Y1Ba1.99La0.01Cu3O6.96,-2.4986266604466376,-0.4164800591163582,-2.072544803382099,-0.5115679117686146,0.16018805519534338,-1.6666643889268644,-1.4692009885206574,0.7414799278501667,-0.31274475140006264,-1.24509346140869,0.5190077848738431,0.6555022781236766,-0.6664964079120729,-0.009460470567708285,1.7454564512036377,-0.0648767692127173,0.8697928269872944,-0.4050552300169388,0.17476886224097313,0.6896238487464603,0.05038911949420847,-0.12030828200623123,0.08877879018640862
Y1Ba1.9Ca0.1Cu3O6.84,-1.7729682113695104,2.215140015218631,-2.130800353711427,-2.5243230046738163,0.5942686317784819,-0.7253115266749174,0.8205870113716249,-0.7312055215766625,1.5922809778913265,0.33576064372804293,0.4595886046267064,-0.6745185167112878,0.08490763721029616,-1.5424064620681959,0.30508154598676707,0.19072347656950292,0.05205432687028482,-0.8376939380214089,0.42629092520297307,0.24688135135871372,0.068601021224322,0.29006062670915694,-0.18025646641725698
Y1Ba1.9Cs0.1Cu3O6.65,-5.4880480571685935,-1.6149116263648384,-2.623284847774055,-2.004958151832587,-1.6575834778890972,2.6090009866234842,0.957629403923641,-0.15464061307900187,0.10787337627664108,-2.6899354416849905,1.3915770548842923,-0.3876759424386289,0.19571973508184734,-1.9046686834496473,-0.7171280021671821,1.210793782305092,1.7312970147037616,-2.6604863511050683,-3.0818330844515707,0.6371660427582089,2.677069606903473,-1.456715269312247,0.5801572563184083
Y1Ba1.9Cu2.9Co0.1O6.92,-0.3175459172559421,1.2689456167603146,-1.9553973292402387,1.6880529314800292,1.2790932933716026,-1.6348199537183044,-2.0748993192961196,0.2044461924222715,0.03271637634293195,0.042444640827517935,0.5137065951767981,0.6987881321976533,0.23087489667823805,0.1668740571084668,-0.5180951148181138,-1.0648975803822758,-0.39195518153441633,-0.0037401508671613083,-0.4291054741275554,-0.03823982783073993,-0.4327496582726742,-0.2753518615110544,0.4798498908101694
Y1Ba1.9Cu2.9Co0.1O7.02,-0.03869946306373198,1.4828863885931347,-1.9704388931828853,1.5733108895723937,1.2340605541015297,-2.115697655340607,-2.440893158435969,1.078225315537379,-0.15322150169321483,-0.10100806161861335,0.684896692883488,0.7551404723885076,0.2878011611537416,-0.5044348528945733,-0.22241646642057317,-1.2786371810202755,-0.4056747902534898,0.1921738667023155,-0.46947085837014146,-0.13786852661530405,-0.26035153495231117,-0.37950807615359905,0.3263793014654787
Y1Ba1.9K0.1Cu3O6.61,-4.270467590603373,0.5705042272555545,-2.1389424410555575,-2.148329518931053,-0.6278853362373507,1.7156497080690598,1.1894382328119095,-1.5413514950467149,1.1929276862937777,-1.3567911212347408,2.3354244675772216,0.6836428892546897,-0.2336910706950995,-1.4352361907625328,-0.6044303532800804,0.5171532995667418,1.8905977704875727,-2.4537335022072,-0.3889835735986982,-0.7616389187880069,2.2025474100290916,-0.3122210707357279,0.7225449662059772
Y1Ba1.9K0.1Cu3O6.9,-3.2898795455600776,1.1643459210199354,-2.220996351525489,-2.3871103389221204,-0.9995605963888576,0.3696584901811446,-0.10232165538288512,0.6673359040909891,0.4850695750791585,-1.2360471842318885,2.46827393717435,0.17081389369539612,0.007309925328020154,-1.5462865494790787,-0.8735691071391718,0.5951417432429961,1.5152423958701695,-2.619290025413243,-0.27609126429957376,-0.6492967720376248,2.240303354851773,-0.16073143493719122,0.7581400447642088
Y1Ba1.9La0.1Cu3O6.5,-3.5174168913235637,-1.4422367824148992,-1.500859157764051,0.20550944154762715,-0.20333076486355015,1.0405861878462463,0.627824174952519,-3.2819323309630426,0.46289062237073364,-0.6130733617796857,-0.45408877360312533,1.047567063308743,-0.8369351876499738,1.6521359658302612,0.9134548472522671,0.3229019099567006,1.2457878311036383,-0.5517329325286708,0.053144468370584584,0.7680235794510724,-0.4132446746305463,0.010392183800855027,0.34010634795891126
Y1Ba1.9La0.1Cu3O6.6,-3.196107915824564,-1.2160453356701753,-1.5150374272892517,0.08838307837599868,-0.2749368471233356,0.5259426073385962,0.19256189378294264,-2.351558134383246,0.223869965702854,-0.7191047176261286,-0.2924374746536171,1.020598978402503,-0.760379969105683,1.116966062430891,1.0952384350884847,0.1689479250612102,1.1856739767507276,-0.4021851649316635,0.04951802061774339,0.702783735597048,-0.28082912641443825,-0.055237332801050636,0.20979538271237613
Y1Ba1.9La0.1Cu3O6.7,-2.8575890748363952,-1.0030566482307148,-1.5404710914308306,-0.006193168496255908,-0.3909558522477512,0.04342410596058743,-0.25554753805194136,-1.5364976037024007,-0.02217228384164573,-0.7175360355505304,-0.2131940960376969,0.8766451049539702,-0.677732687709699,0.9629150546540141,1.0637590991864156,0.15302775351561992,1.0680806537285097,-0.40912087724287205,0.079169509957824,0.716338840394134,-0.24011846546012935,-0.03142963793744687,0.18462801421850517
Y1Ba1.9La0.1Cu3O6.73,-2.8241158634937436,-0.9139491985627307,-1.5206688205712107,-0.08726509763125158,-0.29984098962929967,-0.15803962491974619,-0.31625839611474177,-1.0438579155662004,-0.04711366268150289,-1.0041244395392588,0.019831262697542908,1.1719341290391412,-0.6799981065806544,-0.10426176525184033,1.6480866625805228,-0.22727977757456846,1.2023090874735236,0.0018763929954000458,-0.015061814887272663,0.5066624514320652,0.02225791718303038,-0.26885759045612,-0.09772283233568217
Y1Ba1.9La0.1Cu3O6.8,-2.5254285185273964,-0.7938867575954434,-1.5672070026062102,-0.0973769720641813,-0.506542857186092,-0.428362958486421,-0.6916886555532641,-0.7455861121974106,-0.259005612346346,-0.7112156756824999,-0.14098118121196354,0.7358301943181961,-0.5982244735298259,0.8244891769808997,1.0305791958503825,0.14096568473874493,0.9530398802091258,-0.42436379560635923,0.10581717730498257,0.7322726256926273,-0.20178478557552348,-0.005490997736229146,0.16590903394133197
Y1Ba1.9La0.1Cu3O6.85,-2.3752531581727907,-0.6854136058748839,-1.5754055410032755,-0.15259383348625694,-0.5385774323409191,-0.672325289294469,-0.8909366970952193,-0.30743681080990193,-0.36455588019390583,-0.7649198811389226,-0.06457137410039446,0.7352433014844292,-0.5649695467137135,0.5526653547528818,1.1341555439721767,0.05981493461219306,0.9307969452835954,-0.350627204660257,0.09723345997485755,0.6975345763484745,-0.13252348697847924,-0.04155775326711891,0.10271849943174934
Y1Ba1.9La0.1Cu3O6.9,-2.2606781769096354,-0.5646031304325064,-1.5697723682552074,-0.23423965821182094,-0.5063015504676406,-0.9437660755864554,-1.0509968435163075,0.25406029597437935,-0.4439830086455027,-0.9644483782312359,0.11765905874473809,0.9077210563863923,-0.5459230715302238,-0.23791808362325811,1.5403682398697525,-0.2123845703739498,0.9953506765667952,-0.06724254695468349,0.03567502182518681,0.5540719219185883,0.06402120371565294,-0.2020875786065404,-0.09982203058336275
Y1Ba1.9La0.1Cu3O6.92,-2.191657307925043,-0.5256997053597533,-1.5773801962760714,-0.24782821952497694,-0.5378072670331006,-1.030868588043036,-1.1394630066761036,0.38777914428707955,-0.49179320411770655,-0.9422316731156495,0.1156991526969755,0.8575677061758322,-0.5291627334586394,-0.1914314193861816,1.4928778712851092,-0.1880972570542125,0.9616355679352993,-0.10090312347265006,0.04708624707744176,0.5725041350066494,0.05395155509135826,-0.17962054800247737,-0.08291440043551475
Y1Ba1.9La0.1Cu3O6.96,-2.062484824166404,-0.44514517522906355,-1.589346877082572,-0.2811555472082939,-0.5853873185015583,-1.2110819605493506,-1.3063881839709317,0.6834848646349669,-0.5806888133430558,-0.9324800311034651,0.13675767006259146,0.7988635138621165,-0.4992037046173518,-0.22188044298149023,1.4702683754235863,-0.18507025381907388,0.9151199376611004,-0.11843931526574239,0.05707880498813299,0.5834534995692549,0.06416316420243882,-0.16437497932484174,-0.08214355360066462
Y1Ba1.9La0.1Cu3O6.975,-2.014699270872481,-0.41492093067079217,-1.5937080848570329,-0.2938581961811426,-0.6024301052705845,-1.2786254397719385,-1.368105069072259,0.7950480841806925,-0.6134019754562952,-0.9304370131906526,0.14570311444451264,0.7790533620813477,-0.4882452878343972,-0.2390710781294544,1.4653983579982093,-0.18612225957687756,0.8988143481572655,-0.12274473876870419,0.06008830255357164,0.5863189725362601,0.06945368696962176,-0.16009323327466152,-0.08333315318164944
Y1Ba1.9La0.1Cu3O6.99,-1.961145310554014,-0.3870661733795652,-1.6005374079593648,-0.3017829786802187,-0.6305676735996202,-1.340760944225285,-1.4358837324156832,0.883810986152867,-0.6500893751699831,-0.9028848363177641,0.13592016149839323,0.7294852794166672,-0.47501398346865487,-0.16557561831490075,1.4080561568777235,-0.15388661116056035,0.8676422482566969,-0.163812257955749,0.07209177805950155,0.6081365501712785,0.05257512492824939,-0.13414522326203074,-0.06003286095122153
Y1Ba1.9La0.1Cu3O7,-1.938133611912654,-0.3636376088104932,-1.599875249310908,-0.3171053122091259,-0.6255595473575986,-1.3931711200876618,-1.467464668606528,0.9904677630241291,-0.6655648912390936,-0.938845119440986,0.16909416330556012,0.7602655173764234,-0.4712187192484894,-0.3097653904274508,1.481982946409117,-0.2034034171567742,0.8787982642798683,-0.11297320126070484,0.06070426905494911,0.5822603576943527,0.0886185417888588,-0.1630798697759713,-0.096558152610263
Y1Ba1.9La0.1Cu3O7.06,-1.7390337979488464,-0.24795833899368866,-1.621904083666948,-0.3587280658365253,-0.7125685415174668,-1.650875458102697,-1.7212291801381314,1.3905384637564038,-0.800598130527659,-0.8856254764872716,0.1707542830618409,0.6309254538565663,-0.4243826497287436,-0.21862966400141692,1.3720286684719865,-0.1494381923397396,0.7888279982691956,-0.1955364493497834,0.08734494613918424,0.6268753532234786,0.07106901433630612,-0.10817562048746909,-0.057528174536849795
Y1Ba1.9Rb0.1Cu3O6.52,-5.008083983169507,-0.6620754958391226,-2.327456407661826,-1.9101520756564065,-0.9593561818205711,2.534311945899389,1.4269980363356487,-1.922806608549428,0.9558326602089274,-2.0319177349811,1.6258038257402339,0.4247754688833647,-0.18847797621613716,-1.2854509078996035,-0.16265285737514246,0.6957348457086954,2.098759958598827,-2.402938347117964,-1.3095229346251742,-0.47433008841145985,2.555462231548433,-0.8447787519154535,0.6761629482812186
Y1Ba1.9Sc0.1Cu3O6.55,-2.975324436946875,0.8227578821986617,-2.3114478735665185,-0.08218752086450436,0.6799255429880848,0.5204566829509076,0.7349537782846471,-3.1005405694393233,0.7032956608313848,-0.8657424185918084,-0.4223159848578165,0.8408941031285934,-0.7702819341597487,-1.0256103189098642,0.9631939783542672,0.1703269963176057,1.4791763939386793,0.03254590669770032,0.21176136860579997,0.29564841410757936,-1.089060540693748,-0.5727438193937872,0.2788045179841968
Y1Ba1.9Sr0.1Cu3O6.89,-2.1167040533766373,0.8860504804512689,-2.1675762671740486,-1.9922839649803497,-0.2587177409858813,-0.7169693011158319,-0.2321714939423122,-0.05703255262646006,0.4211775069486787,-0.9227745414735733,-0.5450833286598464,-0.6160026013185134,-0.38671944209715015,-1.1128368287535375,1.14431474555403,0.7625543314219547,0.976343566899224,-0.6389071575195183,0.3892800157593533,0.17187698994935705,0.29278583554438725,-0.03293647171758352,-0.2272417227291004
